class_title,class_sku,class_url,class_image
"Learn JQuery: A Fun And Simple Introduction!",1309765652,https://www.skillshare.com/classes/holberton-image-search/1309765652,https://static.skillshare.com/uploads/video/thumbnails/0e15c310e24913df363352265a8ae1e1/448-252
"Easily Setup Envelopes For Mass Mail",359673995,https://www.skillshare.com/classes/holberton-image-search/359673995,https://static.skillshare.com/uploads/video/thumbnails/9ea16392f155150a4dae05400acc4b4d/448-252
"Happy Houseplants: Caring For Your Plants | Learn with The Sill",2039942571,https://www.skillshare.com/classes/holberton-image-search/2039942571,https://static.skillshare.com/uploads/video/thumbnails/ec06d26b3a15354ad6be4cb54d490509/448-252
"Paint a Photo in Photoshop - Art History, Texture, Photo Painting - a Photoshop for Lunch™ class",227374748,https://www.skillshare.com/classes/holberton-image-search/227374748,https://static.skillshare.com/uploads/video/thumbnails/dd0c524b4bb837bdbd18a7a9ee436557/448-252
"Color Workshop: The Basics for Artists and Illustrators",80375085,https://www.skillshare.com/classes/holberton-image-search/80375085,https://static.skillshare.com/uploads/video/thumbnails/aa15786df9d1d90e0b5c6503974d972f/448-252
"Storytelling Basics: How Creatives and Brands Can Build a Following | Learn with Kickstarter",1437389406,https://www.skillshare.com/classes/holberton-image-search/1437389406,https://static.skillshare.com/uploads/video/thumbnails/67de30e7cefe94bc6fd4637acf2cd2ba/448-252
"Watercolor Photoshop Painter: Create Watercolor Art From Photos",1462754636,https://www.skillshare.com/classes/holberton-image-search/1462754636,https://static.skillshare.com/uploads/video/thumbnails/38df96f958400a68f28acb77abe2ea71/448-252
"Photoshop for Lunch™ - Snapshot to Art - 3 Photo Effects - Faux Orton, Gradient Map, Tritone",1879384116,https://www.skillshare.com/classes/holberton-image-search/1879384116,https://static.skillshare.com/uploads/video/thumbnails/ac6ef8b58cc6cc65f4a2c5b825a0aa6b/448-252
"Art School Boot Camp: Harnessing Color",824540033,https://www.skillshare.com/classes/holberton-image-search/824540033,https://static.skillshare.com/uploads/video/thumbnails/ec583b606b56c497883e2be9a805b210/448-252
"Illustrator for Lunch™ - Abstract Ombre Background - Color Scheme, Blend, Transform",1050728551,https://www.skillshare.com/classes/holberton-image-search/1050728551,https://static.skillshare.com/uploads/video/thumbnails/ca81a6b63f00343605b065df46db1244/448-252
"DIY Creative Experiments: The Art of Culture Jamming",957341357,https://www.skillshare.com/classes/holberton-image-search/957341357,https://static.skillshare.com/uploads/video/thumbnails/21f925d00bcb66fad557296a75912629/448-252
"Instagram Next Level Amazing: Inspiration, Tools and Tricks",1977286368,https://www.skillshare.com/classes/holberton-image-search/1977286368,https://static.skillshare.com/uploads/video/thumbnails/e5cfce83617aa6fcbe7113d897f390e2/448-252
"Photoshop for Lunch™ - Vintage Image Cutout Effect - Selections, Drop Shadows, Transparency",637056424,https://www.skillshare.com/classes/holberton-image-search/637056424,https://static.skillshare.com/uploads/video/thumbnails/70df1cfe4e2f0746a47409ff8bba67ac/448-252
"Photo Editing in Lightroom: Make Your Cityscapes Stand Out",53265064,https://www.skillshare.com/classes/holberton-image-search/53265064,https://static.skillshare.com/uploads/video/thumbnails/e9df9bbcbf792684b526632d23798781/448-252
"Instagram Best Practices: Grow Your Community, Work with Brands",1511118892,https://www.skillshare.com/classes/holberton-image-search/1511118892,https://static.skillshare.com/uploads/video/thumbnails/97664c93931eeb8cabc22f72253485a5/448-252
"Creating Blog Content Your Readers Actually Want to Read",936447004,https://www.skillshare.com/classes/holberton-image-search/936447004,https://static.skillshare.com/uploads/video/thumbnails/93cee99eee8bcd00cd10b9c490a3ee96/448-252
"Photoshop for Lunch™ - Grid Collage for Social Media - Clipping masks, Shapes & Layer Styles",699963947,https://www.skillshare.com/classes/holberton-image-search/699963947,https://static.skillshare.com/uploads/video/thumbnails/89b4cc40d23e320ac741b7ed6df5b71f/448-252
"Type Design Basics: Design a Unique Decorative Grid-based Typeface",391974507,https://www.skillshare.com/classes/holberton-image-search/391974507,https://static.skillshare.com/uploads/video/thumbnails/cb06704b7a01d1c5ff3ae001b8aea3d4/448-252
"Creative Writing for All: A 10-Day Journaling Challenge",1042474131,https://www.skillshare.com/classes/holberton-image-search/1042474131,https://static.skillshare.com/uploads/video/thumbnails/b6b4c6c4af5f2985b20e84c0bc1190e3/448-252
"Illustrator for Lunch™ - Faux Tissue Paper Collage - Blending, Texture, Transparency",2013174656,https://www.skillshare.com/classes/holberton-image-search/2013174656,https://static.skillshare.com/uploads/video/thumbnails/3820efc28765d015c45f781bcfc9de48/448-252
"Happy Houseplants: Pick a Perfect Plant | Learn with The Sill",201686571,https://www.skillshare.com/classes/holberton-image-search/201686571,https://static.skillshare.com/uploads/video/thumbnails/621b9e660b96559b8d939c6ab00c8187/448-252
"Illustrator for Lunch™ - Draw a Vintage Birdcage  - Shapes, Transform, Texture",364855217,https://www.skillshare.com/classes/holberton-image-search/364855217,https://static.skillshare.com/uploads/video/thumbnails/73ab05ebbc8a527eed4acabf00329916/448-252
"Photoshop for Lunch™ - Photo Texture Collage - Gradient Map, Blending & Textures",16107545,https://www.skillshare.com/classes/holberton-image-search/16107545,https://static.skillshare.com/uploads/video/thumbnails/84e282f3b0088881d466c49cd2c8224f/448-252
"Photoshop for Lunch™ - B&W, Tints and Isolated Color Effects",2079018558,https://www.skillshare.com/classes/holberton-image-search/2079018558,https://static.skillshare.com/uploads/video/thumbnails/52e788d0749ed52b02b217ecbb850464/448-252
"The Beginner’s Guide to Self-Publishing (Nonfiction)",1471661029,https://www.skillshare.com/classes/holberton-image-search/1471661029,https://static.skillshare.com/uploads/video/thumbnails/42535dd6cb5697a790361cd0bcd54559/448-252
"Cityscape Photography: Shooting with Symmetry and Perspective",1753575916,https://www.skillshare.com/classes/holberton-image-search/1753575916,https://static.skillshare.com/uploads/video/thumbnails/e419968ff14e7e98bc0f16f13f7224d0/448-252
"Photoshop for Lunch™ - Making Kaleidoscopes - Rotation, Reflection & Smart Objects",230487025,https://www.skillshare.com/classes/holberton-image-search/230487025,https://static.skillshare.com/uploads/video/thumbnails/817654841215467018a51752209d51c1/448-252
"Creative Filmmaking: Crafting Your Vision for Music Videos",1345549692,https://www.skillshare.com/classes/holberton-image-search/1345549692,https://static.skillshare.com/uploads/video/thumbnails/f7ad1f07011e05bcb84a0640b8369be3/448-252
"Compressing Videos For The Web",870434074,https://www.skillshare.com/classes/holberton-image-search/870434074,https://static.skillshare.com/uploads/video/thumbnails/8e60e5db411101eb8827d6f0b6f3978b/448-252
"Animating With Character - Walk Cycles",1523416372,https://www.skillshare.com/classes/holberton-image-search/1523416372,https://static.skillshare.com/uploads/video/thumbnails/bab73ef4f20bb509af2ee4505c201f90/448-252
"Compressing .GIFS Like A Boss",476256536,https://www.skillshare.com/classes/holberton-image-search/476256536,https://static.skillshare.com/uploads/video/thumbnails/6ba4459b64884b795c682dbee5edbe56/448-252
"Illustrator for Lunch™ - Cutout Text Effects - Photos, Pathfinder & Text",732291686,https://www.skillshare.com/classes/holberton-image-search/732291686,https://static.skillshare.com/uploads/video/thumbnails/361d751127fd1bc7df3ec06f90ba52a0/448-252
"Illustrator for Lunch™ - Make Art Using Other People's Art",1713422228,https://www.skillshare.com/classes/holberton-image-search/1713422228,https://static.skillshare.com/uploads/video/thumbnails/ef0e43a26fc2e37b69f658226bfa8bc2/448-252
"Illustrator for Lunch™ - 3D Extrusion Effects - Text, Shapes, 3D",329552160,https://www.skillshare.com/classes/holberton-image-search/329552160,https://static.skillshare.com/uploads/video/thumbnails/38697355bba4d373ad9f5882f717c4b9/448-252
"Low Budget Filmmaking — Tips and Tricks for an Indie Look",1077872333,https://www.skillshare.com/classes/holberton-image-search/1077872333,https://static.skillshare.com/uploads/video/thumbnails/62c94a55bbe09d9e272f52739b82ceeb/448-252
"Going Gluten Free: Mastering a Versatile, Delicious Cake for All Diets",299986100,https://www.skillshare.com/classes/holberton-image-search/299986100,https://static.skillshare.com/uploads/video/thumbnails/3e0c9f3c3aed85f8759d6c45d0646429/448-252
"Photographing Place: Capturing a Landscape in a Single Image",472678450,https://www.skillshare.com/classes/holberton-image-search/472678450,https://static.skillshare.com/uploads/video/thumbnails/27c915b00267e189272d0c5e773c4b98/448-252
"Illustrator for Lunch™ - Clipping Masks, Opacity Masks & Layer Masks",1871483212,https://www.skillshare.com/classes/holberton-image-search/1871483212,https://static.skillshare.com/uploads/video/thumbnails/f16bcab0015659db27c5e705369041bf/448-252
"Choosing the Right Typefaces: How to Enhance Your Message with Type",612917012,https://www.skillshare.com/classes/holberton-image-search/612917012,https://static.skillshare.com/uploads/video/thumbnails/32cb5908ea348fd94862523a7024ec36/448-252
"Creating Brand Systems: An Overview of Combining Logos and Type",1941759612,https://www.skillshare.com/classes/holberton-image-search/1941759612,https://static.skillshare.com/uploads/video/thumbnails/128b812824029263613e96bea3833481/448-252
"Watercolor Florals -Orchids",779606638,https://www.skillshare.com/classes/holberton-image-search/779606638,https://static.skillshare.com/uploads/video/thumbnails/d964e86cfb8a8d49aeb1c235747fafcc/448-252
"Art School Boot Camp: Drawing Dynamic Gestures",282163110,https://www.skillshare.com/classes/holberton-image-search/282163110,https://static.skillshare.com/uploads/video/thumbnails/ca83b727ec7f09b2747a199465340571/448-252
"Photoshop for Lunch™ - Make a Photo Collage for Social Media - Masks, Selections & Patterns",1438287780,https://www.skillshare.com/classes/holberton-image-search/1438287780,https://static.skillshare.com/uploads/video/thumbnails/005d147b12b9f5d52d834f4b4d99eca6/448-252
"Circular Logo Design with Draplin: Combine Type & Icons in a Classic Shape",92531535,https://www.skillshare.com/classes/holberton-image-search/92531535,https://static.skillshare.com/uploads/video/thumbnails/3b2e2cf16c3b608c86db179bce0f3fe5/448-252
"Branding Workshop - A Case Study",610837177,https://www.skillshare.com/classes/holberton-image-search/610837177,https://static.skillshare.com/uploads/video/thumbnails/1202f086164a2e2d044d10e67d5f72ce/448-252
"Instagram Essentials: Build Your Brand, Grow Your Community",1778259509,https://www.skillshare.com/classes/holberton-image-search/1778259509,https://static.skillshare.com/uploads/video/thumbnails/b8e97b571734c32fea0b40b9ba14f4f0/448-252
"Illustrator for Lunch™ - Warp Shapes & Text - Envelope Distort, Warp, Gradients",1898153385,https://www.skillshare.com/classes/holberton-image-search/1898153385,https://static.skillshare.com/uploads/video/thumbnails/3e06dae365ed7180d9274ed52cb05476/448-252
"STICKERS: Design, Setup, Slap",622706913,https://www.skillshare.com/classes/holberton-image-search/622706913,https://static.skillshare.com/uploads/video/thumbnails/249e54277657351668e61e80fffa3de1/448-252
"Extruding Type with Photoshop 3D",1544631863,https://www.skillshare.com/classes/holberton-image-search/1544631863,https://static.skillshare.com/uploads/video/thumbnails/208a25769707549b6b5eb1e2e5698263/448-252
"Modern Watercolor Florals: 3 Ways",1044065230,https://www.skillshare.com/classes/holberton-image-search/1044065230,https://static.skillshare.com/uploads/video/thumbnails/4780629610001/448-252
"Blogging Basics (FREE)",1323227808,https://www.skillshare.com/classes/holberton-image-search/1323227808,https://static.skillshare.com/uploads/video/thumbnails/d1f0711997cb0824bd1a559956d501bc/448-252
"Watercolor Textures for Graphic Design",703219666,https://www.skillshare.com/classes/holberton-image-search/703219666,https://static.skillshare.com/uploads/video/thumbnails/07fdb0c1caaeae8dd80174e78716cb90/448-252
"Photoshop for Lunch™ - Hi-tech Mosaic - Brushes, Patterns, Pixelization & Warp",2018519071,https://www.skillshare.com/classes/holberton-image-search/2018519071,https://static.skillshare.com/uploads/video/thumbnails/f3fdbf3e7321f5aabe5fd9fdcdc85375/448-252
"Watercolor and Mixed Media",6243591,https://www.skillshare.com/classes/holberton-image-search/6243591,https://static.skillshare.com/uploads/video/thumbnails/d42e16ac83ff2bc8830a0d8c09cbebfc/448-252
"DSLR Camera Essentials: Film & Edit Stunning Timelapse Videos",57100566,https://www.skillshare.com/classes/holberton-image-search/57100566,https://static.skillshare.com/uploads/video/thumbnails/9f2c9e7168b7bc34dfdd1aadcaff923b/448-252
"Your Introduction to Watercolor Painting: Create With Confidence",523948378,https://www.skillshare.com/classes/holberton-image-search/523948378,https://static.skillshare.com/uploads/video/thumbnails/a94c938add72eaacb71bef146932fa14/448-252
"Photoshop for Lunch™ - Text Over Image Effects - Type, Glyphs & Layers",1390296927,https://www.skillshare.com/classes/holberton-image-search/1390296927,https://static.skillshare.com/uploads/video/thumbnails/dab45f05e5cb762a7d2218fb0aaa2ae3/448-252
"Localhost Setup for Web Development: Apache, WordPress & Drupal Setup",272561652,https://www.skillshare.com/classes/holberton-image-search/272561652,https://static.skillshare.com/uploads/video/thumbnails/54fc01e1c41b7211fe36ce30051969ba/448-252
"Boost Your Creativity: The Random Word Doodle Workout",497015928,https://www.skillshare.com/classes/holberton-image-search/497015928,https://static.skillshare.com/uploads/video/thumbnails/23ef9795d6fb51054703651e4805008f/448-252
"Vector Illustration: Make a Fantasy Weapon",1965458973,https://www.skillshare.com/classes/holberton-image-search/1965458973,https://static.skillshare.com/uploads/video/thumbnails/c2bd39458de8c55476e66180452f64db/448-252
"Illustrator for Lunch™ - Make Art Brushes - Configure, Color & Scale",2007563653,https://www.skillshare.com/classes/holberton-image-search/2007563653,https://static.skillshare.com/uploads/video/thumbnails/fa0bef6e8d09370381b3f45cc6e53558/448-252
"Exploring Photographic Style: The Power of “Wonderlust” Imagery",1225152530,https://www.skillshare.com/classes/holberton-image-search/1225152530,https://static.skillshare.com/uploads/video/thumbnails/78a3dff342bd6805c5f8c60dfd535927/448-252
"Photoshop for Lunch™ - Create HUD Rings - Repeat Transform, Filters & Textures",49970884,https://www.skillshare.com/classes/holberton-image-search/49970884,https://static.skillshare.com/uploads/video/thumbnails/e510eceafb6bcd1191c5b433a944fad1/448-252
"Version Control Basics for Programmers & Web Developers",2116507948,https://www.skillshare.com/classes/holberton-image-search/2116507948,https://static.skillshare.com/uploads/video/thumbnails/03e16516b14dd2d9b5042d5558f989e5/448-252
"Easy Chocolate Making: All the Basics from Bean to Bar",566188821,https://www.skillshare.com/classes/holberton-image-search/566188821,https://static.skillshare.com/uploads/video/thumbnails/1f9c9a85d02eb6acc8b134259ef9634b/448-252
"Photography Basics: Becoming a Professional Instagrammer",658169433,https://www.skillshare.com/classes/holberton-image-search/658169433,https://static.skillshare.com/uploads/video/thumbnails/8581160fb3f46c6b8c256ff691c6f866/448-252
"Personal and Lifestyle Branding: Building Your Story",1987529805,https://www.skillshare.com/classes/holberton-image-search/1987529805,https://static.skillshare.com/uploads/video/thumbnails/4107eebeffebe269e730aa35e8507dbe/448-252
"Indie Filmmaking: Get the Blockbuster Look on a DIY Budget",651583678,https://www.skillshare.com/classes/holberton-image-search/651583678,https://static.skillshare.com/uploads/video/thumbnails/eb3861ac2797ba4672b58080ce7891b7/448-252
"Drawing pens: make it simple",192777272,https://www.skillshare.com/classes/holberton-image-search/192777272,https://static.skillshare.com/uploads/video/thumbnails/5c873ebf185887c4fef252111a9350aa/448-252
"Shopify Essentials for Web Developers: From Store Setup to Custom Themes",1070001866,https://www.skillshare.com/classes/holberton-image-search/1070001866,https://static.skillshare.com/uploads/video/thumbnails/1c23abcca950b5607059859a2b49f96e/448-252
"How to Design a Website in Photoshop",1077554522,https://www.skillshare.com/classes/holberton-image-search/1077554522,https://static.skillshare.com/uploads/video/thumbnails/4749606495001/448-252
"Photoshop for Lunch™ - Clean & Color Scanned Line Art",1191430819,https://www.skillshare.com/classes/holberton-image-search/1191430819,https://static.skillshare.com/uploads/video/thumbnails/394b896c24dc9912d92f1fb8fe49968d/448-252
"Illustrator for Lunch™ - Semi Transparent Flowers - Scatter Brushes, Opacity, Blend Modes",2056815585,https://www.skillshare.com/classes/holberton-image-search/2056815585,https://static.skillshare.com/uploads/video/thumbnails/aa541f610e6cc64cfba375363e515c58/448-252
"Photo Storytelling: On the Road with Kevin Russ",361560802,https://www.skillshare.com/classes/holberton-image-search/361560802,https://static.skillshare.com/uploads/video/thumbnails/34594559c7379c847144b94041291f05/448-252
"Remove Backgrounds from Watercolor Illustrations",191453400,https://www.skillshare.com/classes/holberton-image-search/191453400,https://static.skillshare.com/uploads/video/thumbnails/16521fe3d8a28d0b96775163bf176d42/448-252
"Photograph Your Pet: One Muse, Endless Possibilities",1463964666,https://www.skillshare.com/classes/holberton-image-search/1463964666,https://static.skillshare.com/uploads/video/thumbnails/d4250aa061ae0978ab69bc207973aacf/448-252
"Drawing Dreams: Quick Illustrations to Find Your Passion",643002283,https://www.skillshare.com/classes/holberton-image-search/643002283,https://static.skillshare.com/uploads/video/thumbnails/577dc598b6b0c1ab3fda22b938181b11/448-252
"The Perfect Grilled Cheese: A Mini Class to Master the Sandwich | Learn with Plated",1695188892,https://www.skillshare.com/classes/holberton-image-search/1695188892,https://static.skillshare.com/uploads/video/thumbnails/cd48d10fe7e94b60e16e3194608b5abb/448-252
"Photoshop for Lunch™ - Draw a Fantasy Map - Brushes, Patterns, Strokes & Masks",1323891327,https://www.skillshare.com/classes/holberton-image-search/1323891327,https://static.skillshare.com/uploads/video/thumbnails/7ddab5338121aeeadff51c5e260fa0a0/448-252
"Gel Transfers: Make Your Own Simple Photo Prints",1184263173,https://www.skillshare.com/classes/holberton-image-search/1184263173,https://static.skillshare.com/uploads/video/thumbnails/31eec148099840c4cfb8f10bbd28ff08/448-252
"Product Marketing: Creating Compelling Brand Imagery",1221540626,https://www.skillshare.com/classes/holberton-image-search/1221540626,https://static.skillshare.com/uploads/video/thumbnails/072c58873cab81859f75983a609a7221/448-252
"Illustrator for Lunch™ - Going in Circles - Brushes, Blends & Transformations",1591358236,https://www.skillshare.com/classes/holberton-image-search/1591358236,https://static.skillshare.com/uploads/video/thumbnails/87ecacab6050f2c20cf24bbaf7a07915/448-252
"Rock Out with Character Animation!",681263710,https://www.skillshare.com/classes/holberton-image-search/681263710,https://static.skillshare.com/uploads/video/thumbnails/cef4b869aba0967442186c8a9bef1cd2/448-252
"Art School Boot Camp I: Drawing Compelling Compositions",1589186757,https://www.skillshare.com/classes/holberton-image-search/1589186757,https://static.skillshare.com/uploads/video/thumbnails/e337a052d87cd51959cea22d2a923ea2/448-252
"Wildlife Photography: Capturing Portraits of Your Favorite Animals",621973088,https://www.skillshare.com/classes/holberton-image-search/621973088,https://static.skillshare.com/uploads/video/thumbnails/55f9ff1d3c531434144ca6ea3f825180/448-252
"Photoshop for Lunch™ - Pattern Making - Seamless Repeating Patterns",507085843,https://www.skillshare.com/classes/holberton-image-search/507085843,https://static.skillshare.com/uploads/video/thumbnails/6cfd76da8cf0fdecbcafdaf1b31b0b10/448-252
"Illustrator for Lunch™ - Watercolor Magic - Type, Downloaded Patterns & Brushes",1043436185,https://www.skillshare.com/classes/holberton-image-search/1043436185,https://static.skillshare.com/uploads/video/thumbnails/c7fd4cc756082ae34e0aea89d9f656b9/448-252
"Creative Personal Writing: Write the Real You",376699425,https://www.skillshare.com/classes/holberton-image-search/376699425,https://static.skillshare.com/uploads/video/thumbnails/0f19ab67298a3ba7320dab34cefa914e/448-252
"Portrait Photography: Working with Natural Light",2059145516,https://www.skillshare.com/classes/holberton-image-search/2059145516,https://static.skillshare.com/uploads/video/thumbnails/314204b58b65a975c6c8f14a1fe69a13/448-252
"Animating With Character - Rigging",1435213963,https://www.skillshare.com/classes/holberton-image-search/1435213963,https://static.skillshare.com/uploads/video/thumbnails/04528413c4d90b0ee3e0130ce01589ed/448-252
"Illustrator for Lunch™ - Doodle Style Heart - DIY Brushes and Nested Shapes",1311311711,https://www.skillshare.com/classes/holberton-image-search/1311311711,https://static.skillshare.com/uploads/video/thumbnails/f600d8ad89c234c450d85e0acb213a16/448-252
"Improvised Illustration: Style and Technique",1060956400,https://www.skillshare.com/classes/holberton-image-search/1060956400,https://static.skillshare.com/uploads/video/thumbnails/c954e417ebc6a99cabcb2bd628002344/448-252
"Entrepreneurship Hustle: From Business Plan to Real Success",1299452184,https://www.skillshare.com/classes/holberton-image-search/1299452184,https://static.skillshare.com/uploads/video/thumbnails/9f5f1308f747d4fb3475faa87a21439b/448-252
"Easy Photo Editing for Social Media: Profile, Product, and Cover Photos in PicMonkey",855732974,https://www.skillshare.com/classes/holberton-image-search/855732974,https://static.skillshare.com/uploads/video/thumbnails/7968b58fa236a0744a6b60938f194536/448-252
"Javascript: Gentle Introduction for Beginners",463484328,https://www.skillshare.com/classes/holberton-image-search/463484328,https://static.skillshare.com/uploads/video/thumbnails/fb58ece46bdf44196e376865f3cd47a6/448-252
"Landscape Photography: Shooting from an Aerial Perspective",354425788,https://www.skillshare.com/classes/holberton-image-search/354425788,https://static.skillshare.com/uploads/video/thumbnails/5565f2bc9b66c2eac4a2d6c34ada4478/448-252
"Captivation Marketing: 7 Proven Ways to Hook Your Audience",798129244,https://www.skillshare.com/classes/holberton-image-search/798129244,https://static.skillshare.com/uploads/video/thumbnails/29244e7c629e4f6517cf29513754d1b4/448-252
"Unlock Your Creativity: Learn to Think Like a Designer",1218931395,https://www.skillshare.com/classes/holberton-image-search/1218931395,https://static.skillshare.com/uploads/video/thumbnails/03f2b34e52d9673d9097c75aff03169f/448-252
"Metallic Magic: Create Digital Foil Textures From Scratch!",734650498,https://www.skillshare.com/classes/holberton-image-search/734650498,https://static.skillshare.com/uploads/video/thumbnails/6bbbc9aca748a186509dfae211ea3f9c/448-252
"TraDigital Art: Using Traditional Elements in Digital Art",211947500,https://www.skillshare.com/classes/holberton-image-search/211947500,https://static.skillshare.com/uploads/video/thumbnails/56fb9565fb66827f746c3695bbec7158/448-252
"Create Your Simple Watercolor Calendar",1486263238,https://www.skillshare.com/classes/holberton-image-search/1486263238,https://static.skillshare.com/uploads/video/thumbnails/56bdf775c6431357b74eb57d71efd566/448-252
"Pathfinder: Design A Patch!",1128307293,https://www.skillshare.com/classes/holberton-image-search/1128307293,https://static.skillshare.com/uploads/video/thumbnails/700d7d18abef215f04de923f96874bfa/448-252
"Watercolors for Illustrators",306916511,https://www.skillshare.com/classes/holberton-image-search/306916511,https://static.skillshare.com/uploads/video/thumbnails/c856696f1c43a8379c5afe9a9b1baece/448-252
"Skillshare Teachers: Learn to Build and Market Your Channel",1089357134,https://www.skillshare.com/classes/holberton-image-search/1089357134,https://static.skillshare.com/uploads/video/thumbnails/7e8b035db37a1d1e36138b05e9ec44a9/448-252
"Advanced Shopify Theme Development",708093439,https://www.skillshare.com/classes/holberton-image-search/708093439,https://static.skillshare.com/uploads/video/thumbnails/4790626024001/448-252
"Launch A Rocket: Learn JavaScript Basics The Fun Way!",640346588,https://www.skillshare.com/classes/holberton-image-search/640346588,https://static.skillshare.com/uploads/video/thumbnails/65e4d097be8a4451546c9633bf955448/448-252
"Green Little Secret: plant in a bottle that carries special meaning too! (no need for green fingers)",747136601,https://www.skillshare.com/classes/holberton-image-search/747136601,https://static.skillshare.com/uploads/video/thumbnails/9b6770887cb0d5b229ccaa8410f634bd/448-252
"Intro to UX: Conducting Smart User Research",1186754238,https://www.skillshare.com/classes/holberton-image-search/1186754238,https://static.skillshare.com/uploads/video/thumbnails/1f3da0eeafb9cf912e2466ca054333cb/448-252
"Intro to UX: Fundamentals of Usability",538580770,https://www.skillshare.com/classes/holberton-image-search/538580770,https://static.skillshare.com/uploads/video/thumbnails/9f917c77972745378bcb49591a2b7953/448-252
"Intro to UX: Creating Great Omnichannel Experiences",345063307,https://www.skillshare.com/classes/holberton-image-search/345063307,https://static.skillshare.com/uploads/video/thumbnails/fa2841d27353beb9aa31facf8c1f7d64/448-252
"Mobile Photography: Creating Consistent Look and Feel",158630588,https://www.skillshare.com/classes/holberton-image-search/158630588,https://static.skillshare.com/uploads/video/thumbnails/ce58e54c7ec53e5fd6f514bb1e749b05/448-252
"Being a Travel Blogger (Even When You're Not Traveling!)",116014062,https://www.skillshare.com/classes/holberton-image-search/116014062,https://static.skillshare.com/uploads/video/thumbnails/04697f25eafc2e790249de47e6c131a0/448-252
"Illustrator for Lunch™ - Houndstooth & Rose - Vector Halftone Tracing & Houndstooth Pattern",648731507,https://www.skillshare.com/classes/holberton-image-search/648731507,https://static.skillshare.com/uploads/video/thumbnails/6c019738d56bda7f474449511a921982/448-252
"Illustrator for Lunch™ - I'm Seeing Stars - Fill, Warp, Clip & Crop Shapes",862137819,https://www.skillshare.com/classes/holberton-image-search/862137819,https://static.skillshare.com/uploads/video/thumbnails/2db47c7fdef971ad6c3ace6de7cceb83/448-252
"Travel the World: Dream and Budget for Your Next Adventure",1713846381,https://www.skillshare.com/classes/holberton-image-search/1713846381,https://static.skillshare.com/uploads/video/thumbnails/1a21749aeac7b5b715c7a606359b9efb/448-252
"Introduction to Wearable Technology: Make an LED Blink",1454419331,https://www.skillshare.com/classes/holberton-image-search/1454419331,https://static.skillshare.com/uploads/video/thumbnails/f6365e7e31ab2fa91df05116cdf35f0d/448-252
"Introduction to Data Visualization: From Data to Design",1435958330,https://www.skillshare.com/classes/holberton-image-search/1435958330,https://static.skillshare.com/uploads/video/thumbnails/e594d5a882c80ae3063468bf706fc367/448-252
"Packaging Design: Sketching Concepts That Surprise and Delight",474950568,https://www.skillshare.com/classes/holberton-image-search/474950568,https://static.skillshare.com/uploads/video/thumbnails/6b220d9d5a1a304e569248c08c7f66a4/448-252
"Content Marketing: Blogging for Growth",826791675,https://www.skillshare.com/classes/holberton-image-search/826791675,https://static.skillshare.com/uploads/video/thumbnails/97dca98b39b294ad86ca5d9fa13beaea/448-252
"Packaging Your Fashion Brand: Developing Hangtags, Labels, and More",1604427752,https://www.skillshare.com/classes/holberton-image-search/1604427752,https://static.skillshare.com/uploads/video/thumbnails/4660978918001/448-252
"Introduction to SEO: Tactics and Strategy for Entrepreneurs",681600915,https://www.skillshare.com/classes/holberton-image-search/681600915,https://static.skillshare.com/uploads/video/thumbnails/be569bd018889beea99c3a7492d56664/448-252
"Misprint: Smart Texturing In Photoshop",460620841,https://www.skillshare.com/classes/holberton-image-search/460620841,https://static.skillshare.com/uploads/video/thumbnails/5eea82a9870fe46e1dfe231feb6e74f4/448-252
"Visual Storytelling: Creating More Persuasive Presentations",649129835,https://www.skillshare.com/classes/holberton-image-search/649129835,https://static.skillshare.com/uploads/video/thumbnails/0ee4dea04370627174ef1a199ece0d48/448-252
"Illustrator for Lunch™ - Road Trip - Custom Brushes and Live Paint",909132788,https://www.skillshare.com/classes/holberton-image-search/909132788,https://static.skillshare.com/uploads/video/thumbnails/8a5ef6da6512403242e4a010a893ab7d/448-252
"Illustrator for Lunch™ - In Your Face - Pen Tool Practice",2064339951,https://www.skillshare.com/classes/holberton-image-search/2064339951,https://static.skillshare.com/uploads/video/thumbnails/23d644ab924e1096d188b9bb054ecaab/448-252
"Video SEO: Adding Keywords to Your Videos and Youtube video SEO",1194474871,https://www.skillshare.com/classes/holberton-image-search/1194474871,https://static.skillshare.com/uploads/video/thumbnails/4663635980001/448-252
"Premiere Pro Lumetri: Color Correct like a Pro",2046382200,https://www.skillshare.com/classes/holberton-image-search/2046382200,https://static.skillshare.com/uploads/video/thumbnails/37654ffb7381aeca6171ef6401d18ff5/448-252
"DA (Domain Authority): How do you get it?",2130239188,https://www.skillshare.com/classes/holberton-image-search/2130239188,https://static.skillshare.com/uploads/video/thumbnails/cc3a4656a0124f93b78102b7f0487527/448-252
"Illustrator for Lunch™ - Something's Fishy - Appearance Panel Tips & Tricks",33983003,https://www.skillshare.com/classes/holberton-image-search/33983003,https://static.skillshare.com/uploads/video/thumbnails/a35ed822a87ac0ac4dbda95750af3c32/448-252
"Paint a Portrait in Photoshop: Blank Canvas to Finished Illustration",623367817,https://www.skillshare.com/classes/holberton-image-search/623367817,https://static.skillshare.com/uploads/video/thumbnails/dd737ce20af61c54457f8e05c4f5e894/448-252
